threshold,f1,precision,recall
0.48499999999999993,0.8747152619589977,0.8930232558139535,0.8571428571428571
0.48999999999999994,0.8757126567844926,0.8951048951048951,0.8571428571428571
0.49499999999999994,0.8764302059496567,0.8990610328638498,0.8549107142857143
0.49999999999999994,0.8761467889908257,0.9009433962264151,0.8526785714285714
0.5049999999999999,0.8761467889908257,0.9009433962264151,0.8526785714285714
0.5099999999999999,0.8748564867967853,0.900709219858156,0.8504464285714286
0.5149999999999999,0.8748564867967853,0.900709219858156,0.8504464285714286
0.5199999999999999,0.8735632183908046,0.9004739336492891,0.8482142857142857
0.5249999999999999,0.8745684695051784,0.9026128266033254,0.8482142857142857
0.5299999999999999,0.8745684695051784,0.9026128266033254,0.8482142857142857
0.5349999999999999,0.8742791234140715,0.9045346062052506,0.8459821428571429
0.5399999999999999,0.8729792147806005,0.9043062200956937,0.84375
0.5449999999999999,0.8736964078794901,0.908433734939759,0.8415178571428571
0.5499999999999999,0.8747099767981439,0.9106280193236715,0.8415178571428571
0.5549999999999999,0.8747099767981439,0.9106280193236715,0.8415178571428571
0.5599999999999999,0.872093023255814,0.9101941747572816,0.8370535714285714
0.565,0.8717948717948718,0.9121951219512195,0.8348214285714286
0.57,0.8665105386416861,0.9113300492610837,0.8258928571428571
0.575,0.8665105386416861,0.9113300492610837,0.8258928571428571
0.58,0.8635294117647059,0.9129353233830846,0.8191964285714286
0.585,0.8635294117647059,0.9129353233830846,0.8191964285714286
0.59,0.8645465253239105,0.9152119700748129,0.8191964285714286
0.595,0.8655660377358491,0.9175,0.8191964285714286
0.6,0.8628841607565012,0.9170854271356784,0.8147321428571429
0.605,0.863905325443787,0.9193954659949622,0.8147321428571429
0.61,0.8649289099526066,0.9217171717171717,0.8147321428571429
0.615,0.863582443653618,0.9215189873417722,0.8125
0.62,0.8622327790973872,0.9213197969543148,0.8102678571428571
0.625,0.8591885441527446,0.9230769230769231,0.8035714285714286
0.63,0.8591885441527446,0.9230769230769231,0.8035714285714286
0.635,0.8578255675029869,0.922879177377892,0.8013392857142857
0.6399999999999999,0.8578255675029869,0.922879177377892,0.8013392857142857
0.6449999999999999,0.8574850299401198,0.9250645994832042,0.7991071428571429
0.6499999999999999,0.8592057761732852,0.9321148825065274,0.796875
0.6549999999999999,0.8581818181818182,0.9389920424403183,0.7901785714285714
0.6599999999999999,0.8592233009708737,0.9414893617021277,0.7901785714285714
0.6649999999999999,0.8564476885644768,0.9411764705882353,0.7857142857142857
0.6699999999999999,0.8564476885644768,0.9411764705882353,0.7857142857142857
0.6749999999999999,0.8550548112058465,0.9410187667560321,0.7834821428571429
0.6799999999999999,0.8522588522588522,0.9407008086253369,0.7790178571428571
0.6849999999999999,0.8494492044063647,0.940379403794038,0.7745535714285714
0.69,0.8480392156862745,0.9402173913043478,0.7723214285714286
0.695,0.8462484624846248,0.9424657534246575,0.7678571428571429
0.7,0.8448275862068966,0.9423076923076923,0.765625
0.705,0.8405438813349815,0.9418282548476454,0.7589285714285714
0.71,0.8391089108910891,0.9416666666666667,0.7566964285714286
0.715,0.8347826086956521,0.9411764705882353,0.75
0.72,0.8347826086956521,0.9411764705882353,0.75
0.725,0.8329177057356608,0.943502824858757,0.7455357142857143
0.73,0.8325,0.9460227272727273,0.7433035714285714
0.735,0.8287153652392947,0.9508670520231214,0.734375
0.74,0.8272383354350568,0.9507246376811594,0.7321428571428571
0.7449999999999999,0.8257575757575758,0.9505813953488372,0.7299107142857143
0.7499999999999999,0.8257575757575758,0.9505813953488372,0.7299107142857143
0.7549999999999999,0.8212927756653993,0.9501466275659824,0.7232142857142857
0.7599999999999999,0.8197969543147208,0.95,0.7209821428571429
0.7649999999999999,0.816793893129771,0.9497041420118343,0.7165178571428571
0.7699999999999999,0.816793893129771,0.9497041420118343,0.7165178571428571
0.7749999999999999,0.8102564102564103,0.9518072289156626,0.7053571428571429
0.7799999999999999,0.8097686375321337,0.9545454545454546,0.703125
0.7849999999999999,0.807741935483871,0.9571865443425076,0.6986607142857143
0.7899999999999999,0.8031088082901554,0.9567901234567902,0.6919642857142857
0.7949999999999999,0.8015564202334631,0.9566563467492261,0.6897321428571429
0.7999999999999999,0.7984395318595578,0.956386292834891,0.6852678571428571
0.8049999999999999,0.793733681462141,0.9559748427672956,0.6785714285714286
0.8099999999999999,0.78580814717477,0.9552715654952076,0.6674107142857143
0.815,0.7868421052631579,0.9583333333333334,0.6674107142857143
0.82,0.7820343461030383,0.9579288025889967,0.6607142857142857
0.825,0.7804232804232805,0.9577922077922078,0.6584821428571429
0.83,0.773936170212766,0.9572368421052632,0.6495535714285714
0.835,0.7590847913862718,0.9559322033898305,0.6294642857142857
0.84,0.7482993197278912,0.9581881533101045,0.6138392857142857
0.845,0.7397260273972602,0.9574468085106383,0.6026785714285714
0.8499999999999999,0.734525447042641,0.956989247311828,0.5959821428571429
0.8549999999999999,0.7204450625869263,0.955719557195572,0.578125
0.8599999999999999,0.7150837988826816,0.9552238805970149,0.5714285714285714
0.8649999999999999,0.7088607594936709,0.9581749049429658,0.5625
0.8699999999999999,0.7033898305084746,0.9576923076923077,0.5558035714285714
0.8749999999999999,0.6923076923076923,0.9566929133858267,0.5424107142857143
0.8799999999999999,0.6839080459770115,0.9596774193548387,0.53125
0.8849999999999999,0.6686046511627907,0.9583333333333334,0.5133928571428571
0.8899999999999999,0.656891495601173,0.9572649572649573,0.5
0.8949999999999999,0.6479289940828402,0.9605263157894737,0.4888392857142857
0.8999999999999999,0.6366366366366366,0.9724770642201835,0.4732142857142857
0.9049999999999999,0.6261398176291794,0.9809523809523809,0.45982142857142855
0.9099999999999999,0.617737003058104,0.9805825242718447,0.45089285714285715
0.9149999999999999,0.6101694915254238,0.9850746268656716,0.4419642857142857
0.9199999999999999,0.5959438377535101,0.9896373056994818,0.4263392857142857
0.9249999999999999,0.5871271585557299,0.9894179894179894,0.4174107142857143
0.9299999999999999,0.5623003194888179,0.9887640449438202,0.39285714285714285
0.9349999999999999,0.5445705024311183,0.9940828402366864,0.375
0.94,0.5230263157894737,0.99375,0.3549107142857143
0.945,0.4991624790619765,1.0,0.3325892857142857
0.95,0.4657534246575342,1.0,0.30357142857142855
