epoch,train_loss,val_loss,val_f1@0.5,val_precision@0.5,val_recall@0.5,time_sec
1,0.5615637312870696,0.45548422655202275,0.7337931034482759,0.9602888086642599,0.59375,1435.4850323200226
2,0.4938053070537506,0.38967003766018127,0.8249118683901293,0.8709677419354839,0.7834821428571429,1594.5784738063812
3,0.438037221779197,0.3323403831039156,0.8761467889908257,0.9009433962264151,0.8526785714285714,1560.9763956069946
4,0.3980221379943158,0.38914245943869313,0.8487584650112867,0.8584474885844748,0.8392857142857143,1470.5248718261719
5,0.36510481560937547,0.5841864627627184,0.8007380073800738,0.6823899371069182,0.96875,1576.1760766506195
6,0.3293136519375622,0.4388127112718222,0.8478900883218842,0.7565674255691769,0.9642857142857143,1573.310384273529
7,0.279807599578997,0.35898048509650515,0.8605150214592274,0.8285123966942148,0.8950892857142857,1573.5169768333435
