threshold,f1,precision,recall
0.05,0.7899910634495085,0.6587183308494784,0.9866071428571429
0.055,0.7931345980126467,0.6661608497723824,0.9799107142857143
0.06,0.7974568574023615,0.6722817764165391,0.9799107142857143
0.065,0.801094890510949,0.6774691358024691,0.9799107142857143
0.07,0.8047662694775435,0.6827371695178849,0.9799107142857143
0.075,0.8055299539170507,0.6860282574568289,0.9754464285714286
0.08,0.8100092678405931,0.6925515055467512,0.9754464285714286
0.08499999999999999,0.8122676579925651,0.695859872611465,0.9754464285714286
0.09,0.8119180633147114,0.6964856230031949,0.9732142857142857
0.095,0.8149532710280374,0.7009646302250804,0.9732142857142857
0.09999999999999999,0.82186616399623,0.7112561174551386,0.9732142857142857
0.105,0.8223062381852552,0.7131147540983607,0.9709821428571429
0.10999999999999999,0.8220742150333016,0.7164179104477612,0.9642857142857143
0.11499999999999999,0.8252148997134671,0.7212020033388982,0.9642857142857143
0.12,0.8260038240917782,0.7224080267558528,0.9642857142857143
0.12499999999999999,0.8291746641074856,0.7272727272727273,0.9642857142857143
0.13,0.8315688161693936,0.7309644670050761,0.9642857142857143
0.135,0.833976833976834,0.7346938775510204,0.9642857142857143
0.13999999999999999,0.8355899419729207,0.7372013651877133,0.9642857142857143
0.145,0.8377065111758989,0.7418244406196214,0.9620535714285714
0.14999999999999997,0.8401559454191033,0.745674740484429,0.9620535714285714
0.15499999999999997,0.8414872798434442,0.7491289198606271,0.9598214285714286
0.15999999999999998,0.84251968503937,0.7535211267605634,0.9553571428571429
0.16499999999999998,0.8458498023715415,0.7588652482269503,0.9553571428571429
0.16999999999999998,0.8492063492063492,0.7642857142857142,0.9553571428571429
0.175,0.8492063492063492,0.7642857142857142,0.9553571428571429
0.18,0.8497512437810946,0.7666068222621185,0.953125
0.185,0.848605577689243,0.7661870503597122,0.9508928571428571
0.19,0.8511488511488512,0.7703435804701627,0.9508928571428571
0.195,0.8528528528528528,0.7731397459165155,0.9508928571428571
0.19999999999999996,0.8542713567839196,0.7769652650822669,0.9486607142857143
0.20499999999999996,0.8568548387096774,0.78125,0.9486607142857143
0.20999999999999996,0.8577194752774975,0.7826887661141805,0.9486607142857143
0.21499999999999997,0.8577194752774975,0.7826887661141805,0.9486607142857143
0.21999999999999997,0.8611955420466059,0.7884972170686456,0.9486607142857143
0.22499999999999998,0.8600405679513184,0.7881040892193308,0.9464285714285714
0.22999999999999998,0.8617886178861789,0.7910447761194029,0.9464285714285714
0.235,0.8626653102746694,0.7925233644859813,0.9464285714285714
0.24,0.8626653102746694,0.7925233644859813,0.9464285714285714
0.245,0.8661899897854954,0.7984934086629002,0.9464285714285714
0.24999999999999994,0.8661899897854954,0.7984934086629002,0.9464285714285714
0.25499999999999995,0.8650306748466258,0.7981132075471699,0.9441964285714286
0.25999999999999995,0.8656410256410256,0.8007590132827325,0.9419642857142857
0.26499999999999996,0.8656410256410256,0.8007590132827325,0.9419642857142857
0.26999999999999996,0.8674203494347379,0.8038095238095239,0.9419642857142857
0.27499999999999997,0.8662551440329218,0.8034351145038168,0.9397321428571429
0.27999999999999997,0.8662551440329218,0.8034351145038168,0.9397321428571429
0.285,0.8662551440329218,0.8034351145038168,0.9397321428571429
0.29,0.868937048503612,0.8080614203454894,0.9397321428571429
0.295,0.8698347107438017,0.8096153846153846,0.9397321428571429
0.3,0.8695652173913043,0.8108108108108109,0.9375
0.30499999999999994,0.8683937823834197,0.8104448742746615,0.9352678571428571
0.30999999999999994,0.8672199170124482,0.810077519379845,0.9330357142857143
0.31499999999999995,0.8681204569055037,0.8116504854368932,0.9330357142857143
0.31999999999999995,0.8681204569055037,0.8116504854368932,0.9330357142857143
0.32499999999999996,0.86875,0.814453125,0.9308035714285714
0.32999999999999996,0.86875,0.814453125,0.9308035714285714
0.33499999999999996,0.86875,0.814453125,0.9308035714285714
0.33999999999999997,0.8682008368200836,0.8169291338582677,0.9263392857142857
0.3449999999999999,0.8682008368200836,0.8169291338582677,0.9263392857142857
0.3499999999999999,0.8697478991596639,0.8214285714285714,0.9241071428571429
0.3549999999999999,0.8694736842105263,0.8227091633466136,0.921875
0.35999999999999993,0.8694736842105263,0.8227091633466136,0.921875
0.36499999999999994,0.8703898840885143,0.8243512974051896,0.921875
0.36999999999999994,0.8713080168776371,0.826,0.921875
0.37499999999999994,0.8722280887011615,0.8276553106212425,0.921875
0.37999999999999995,0.8707627118644068,0.8286290322580645,0.9174107142857143
0.38499999999999995,0.8707627118644068,0.8286290322580645,0.9174107142857143
0.38999999999999996,0.8702127659574468,0.8313008130081301,0.9129464285714286
0.39499999999999996,0.8720682302771855,0.8346938775510204,0.9129464285714286
0.3999999999999999,0.8717948717948718,0.8360655737704918,0.9107142857142857
0.4049999999999999,0.8705882352941177,0.8357289527720739,0.9084821428571429
0.4099999999999999,0.8705882352941177,0.8357289527720739,0.9084821428571429
0.4149999999999999,0.871244635193133,0.8388429752066116,0.90625
0.41999999999999993,0.8731182795698925,0.8423236514522822,0.90625
0.42499999999999993,0.8740581270182992,0.8440748440748441,0.90625
0.42999999999999994,0.8740581270182992,0.8440748440748441,0.90625
0.43499999999999994,0.8756756756756757,0.8490566037735849,0.9040178571428571
0.43999999999999995,0.8756756756756757,0.8490566037735849,0.9040178571428571
0.44499999999999995,0.8756756756756757,0.8490566037735849,0.9040178571428571
0.4499999999999999,0.8775731310942578,0.8526315789473684,0.9040178571428571
0.4549999999999999,0.8785249457700651,0.8544303797468354,0.9040178571428571
0.4599999999999999,0.8785249457700651,0.8544303797468354,0.9040178571428571
0.4649999999999999,0.8760869565217392,0.8538135593220338,0.8995535714285714
0.4699999999999999,0.8770402611534276,0.8556263269639066,0.8995535714285714
0.4749999999999999,0.8789531079607416,0.8592750533049041,0.8995535714285714
0.4799999999999999,0.8799126637554585,0.8611111111111112,0.8995535714285714
0.48499999999999993,0.8786885245901639,0.860813704496788,0.8973214285714286
0.48999999999999994,0.8796498905908097,0.8626609442060086,0.8973214285714286
0.49499999999999994,0.8796498905908097,0.8626609442060086,0.8973214285714286
0.49999999999999994,0.8796498905908097,0.8626609442060086,0.8973214285714286
0.5049999999999999,0.8771929824561403,0.8620689655172413,0.8928571428571429
0.5099999999999999,0.8759604829857299,0.8617710583153347,0.890625
0.5149999999999999,0.8759604829857299,0.8617710583153347,0.890625
0.5199999999999999,0.8759604829857299,0.8617710583153347,0.890625
0.5249999999999999,0.8759604829857299,0.8617710583153347,0.890625
0.5299999999999999,0.8769230769230769,0.8636363636363636,0.890625
0.5349999999999999,0.8744493392070485,0.8630434782608696,0.8861607142857143
0.5399999999999999,0.8773480662983425,0.8687089715536105,0.8861607142857143
0.5449999999999999,0.8783185840707964,0.8706140350877193,0.8861607142857143
0.5499999999999999,0.8780487804878049,0.8722466960352423,0.8839285714285714
0.5549999999999999,0.8755555555555555,0.8716814159292036,0.8794642857142857
0.5599999999999999,0.8755555555555555,0.8716814159292036,0.8794642857142857
0.565,0.8743047830923248,0.8713968957871396,0.8772321428571429
0.57,0.8752783964365256,0.8733333333333333,0.8772321428571429
0.575,0.8782122905027933,0.8791946308724832,0.8772321428571429
0.58,0.8779395296752519,0.8808988764044944,0.875
0.585,0.8779395296752519,0.8808988764044944,0.875
0.59,0.8799102132435466,0.8848758465011287,0.875
0.595,0.8761261261261262,0.884090909090909,0.8683035714285714
0.6,0.874859075535513,0.8838268792710706,0.8660714285714286
0.605,0.8723163841807909,0.8832951945080092,0.8616071428571429
0.61,0.8733031674208145,0.8853211009174312,0.8616071428571429
0.615,0.8733031674208145,0.8853211009174312,0.8616071428571429
