threshold,f1,precision,recall
0.4599999999999999,0.8555678059536935,0.8453159041394336,0.8660714285714286
0.4649999999999999,0.8574585635359117,0.849015317286652,0.8660714285714286
0.4699999999999999,0.8568257491675916,0.8520971302428256,0.8616071428571429
0.4749999999999999,0.8542825361512792,0.8514412416851441,0.8571428571428571
0.4799999999999999,0.8552338530066815,0.8533333333333334,0.8571428571428571
0.48499999999999993,0.8536312849162011,0.854586129753915,0.8526785714285714
0.48999999999999994,0.8523489932885906,0.8542600896860987,0.8504464285714286
0.49499999999999994,0.8523489932885906,0.8542600896860987,0.8504464285714286
0.49999999999999994,0.852017937219731,0.8558558558558559,0.8482142857142857
0.5049999999999999,0.849438202247191,0.8552036199095022,0.84375
0.5099999999999999,0.8455467869222097,0.8542141230068337,0.8370535714285714
0.5149999999999999,0.8465011286681715,0.8561643835616438,0.8370535714285714
0.5199999999999999,0.8471121177802945,0.8597701149425288,0.8348214285714286
0.5249999999999999,0.8471121177802945,0.8597701149425288,0.8348214285714286
0.5299999999999999,0.8471121177802945,0.8597701149425288,0.8348214285714286
0.5349999999999999,0.8486916951080774,0.8654292343387471,0.8325892857142857
0.5399999999999999,0.8483466362599772,0.8671328671328671,0.8303571428571429
0.5449999999999999,0.8470319634703196,0.866822429906542,0.828125
0.5499999999999999,0.8466819221967964,0.8685446009389671,0.8258928571428571
0.5549999999999999,0.8463302752293578,0.8702830188679245,0.8236607142857143
0.5599999999999999,0.8423475258918297,0.8693586698337292,0.8169642857142857
0.565,0.8423475258918297,0.8693586698337292,0.8169642857142857
0.57,0.8433179723502304,0.8714285714285714,0.8169642857142857
0.575,0.8442906574394463,0.8735083532219571,0.8169642857142857
0.58,0.8425925925925926,0.875,0.8125
0.585,0.8408826945412311,0.8765133171912833,0.8080357142857143
0.59,0.840512223515716,0.878345498783455,0.8058035714285714
0.595,0.8391608391608392,0.8780487804878049,0.8035714285714286
0.6,0.8401400233372228,0.8801955990220048,0.8035714285714286
0.605,0.8387850467289719,0.8799019607843137,0.8013392857142857
0.61,0.8374269005847953,0.8796068796068796,0.7991071428571429
0.615,0.8374269005847953,0.8796068796068796,0.7991071428571429
0.62,0.8370457209847597,0.8814814814814815,0.796875
0.625,0.8356807511737089,0.8811881188118812,0.7946428571428571
0.63,0.8372641509433962,0.8875,0.7924107142857143
0.635,0.8317535545023697,0.8863636363636364,0.7834821428571429
0.6399999999999999,0.833729216152019,0.8908629441624365,0.7834821428571429
0.6449999999999999,0.8333333333333334,0.8928571428571429,0.78125
0.6499999999999999,0.8329355608591885,0.8948717948717949,0.7790178571428571
0.6549999999999999,0.8315412186379928,0.8946015424164524,0.7767857142857143
0.6599999999999999,0.8287425149700599,0.8940568475452196,0.7723214285714286
0.6649999999999999,0.829736211031175,0.8963730569948186,0.7723214285714286
0.6699999999999999,0.8240963855421687,0.8952879581151832,0.7633928571428571
0.6749999999999999,0.8246674727932285,0.899736147757256,0.7611607142857143
0.6799999999999999,0.8256658595641646,0.9021164021164021,0.7611607142857143
0.6849999999999999,0.8238153098420413,0.904,0.7566964285714286
0.69,0.8238153098420413,0.904,0.7566964285714286
0.695,0.8238153098420413,0.904,0.7566964285714286
0.7,0.8223844282238443,0.9037433155080213,0.7544642857142857
0.705,0.8195121951219512,0.9032258064516129,0.75
0.71,0.818070818070818,0.9029649595687331,0.7477678571428571
0.715,0.8190709046454768,0.9054054054054054,0.7477678571428571
0.72,0.817625458996328,0.9051490514905149,0.7455357142857143
0.725,0.8171779141104294,0.9073569482288828,0.7433035714285714
0.73,0.8177339901477833,0.9120879120879121,0.7410714285714286
